event_id,event_type,created_at,received_at,session_id,user_id,ip,url,referrer,device_type,user_agent,element_id,element_type,element_text,payload_json
4dc2bbe8-ebd7-422f-8566-c87149eb31f1,click,2025-11-26T21:03:02Z,2026-01-21T01:03:13Z,sess-2097-9,2097,98.100.234.32,/faq,https://mail.google.com,tablet,"Mozilla/5.0 (iPad; CPU OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""navigation"",""element_id"":""#reviews-tab"",""x"":1303,""y"":1027}"
b5b28b44-5944-43fa-8940-32f342aeaafb,view,2025-12-06T21:58:17Z,2026-01-21T01:03:13Z,sess-2880-4,2880,34.2.3.231,/account/settings,https://mail.google.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""banner_view"",""element_id"":""#checkout-btn"",""x"":1208,""y"":659}"
8a0ea626-d132-4b00-aeac-e18b42fa268e,view,2026-01-20T16:13:09Z,2026-01-21T01:03:13Z,sess-2641-7,2641,200.64.99.56,/catalog?category=electronics,https://twitter.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""product_view"",""element_id"":""#nav-catalog"",""x"":886,""y"":100}"
81334e5b-f34b-4e2a-9050-a526c37ddaba,view,2026-01-12T16:12:12Z,2026-01-21T01:03:13Z,sess-2741-10,2741,153.65.169.89,/product/100,https://facebook.com,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""page_load"",""element_id"":""#submit-button"",""x"":1851,""y"":58}"
aa3fba4b-ddaf-47c9-931f-83738d5f4509,view,2025-11-09T13:38:58Z,2026-01-21T01:03:13Z,sess-4968-6,4968,99.41.212.199,/product/1,https://vk.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""product_view"",""element_id"":""#nav-account"",""x"":59,""y"":921}"
ba188fe3-30f2-443f-b7f2-2afae8a9d336,click,2025-12-17T06:07:45Z,2026-01-21T01:03:13Z,sess-3118-7,3118,53.131.223.77,/product/1,https://instagram.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""button_click"",""element_id"":""#buy-now"",""x"":1662,""y"":6}"
fae7b9fe-37c2-456f-a2b7-2661fa732e10,view,2025-10-19T00:03:16Z,2026-01-21T01:03:13Z,sess-1648-3,1648,245.130.109.188,/checkout,https://instagram.com,desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""page_load"",""element_id"":""#reviews-tab"",""x"":1719,""y"":163}"
92337e22-612d-4c07-a003-bce6a591d707,view,2025-12-23T12:44:40Z,2026-01-21T01:03:13Z,sess-2834-10,2834,101.181.152.93,/account/orders,https://youtube.com/watch?v=abc123,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#logout-btn"",""x"":125,""y"":78}"
7aa6a8d0-dde6-454b-9143-a1ff3484d044,click,2026-01-06T10:39:41Z,2026-01-21T01:03:13Z,sess-2726-4,2726,77.253.56.12,/catalog?category=clothing,https://yandex.ru/search/?text=shop,mobile,"Mozilla/5.0 (Linux; Android 13; SM-A546B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""add_to_cart"",""element_id"":""#newsletter-subscribe"",""x"":1158,""y"":286}"
7cb3a796-8b86-4e80-a2d2-23ace9fc1c6b,click,2025-12-20T04:14:39Z,2026-01-21T01:03:13Z,sess-1830-8,1830,4.36.6.41,/catalog,https://mail.google.com,desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""navigation"",""element_id"":""#banner-promo"",""x"":1840,""y"":397}"
19d66f31-0b9a-4a1e-9b14-f35956c016d7,view,2025-12-29T15:55:24Z,2026-01-21T01:03:13Z,sess-4999-9,4999,14.25.201.153,/catalog?category=home,https://yandex.ru/search/?text=shop,desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""page_load"",""element_id"":""#submit-button"",""x"":110,""y"":501}"
4ea1f7b5-4223-4cae-a4b3-bb8cc05729ba,view,2025-12-18T14:31:05Z,2026-01-21T01:03:13Z,sess-2989-5,2989,216.10.223.36,/,https://t.me/channel,mobile,"Mozilla/5.0 (Linux; Android 14; 2312DRA50G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#product-image"",""x"":173,""y"":1}"
1ceb9754-f089-4be5-ae6a-19c9a120f4ee,logout,2025-10-24T10:40:51Z,2026-01-21T01:03:13Z,sess-1688-2,1688,61.154.106.49,/account,https://google.com/search?q=best+deals,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":454,""y"":90}"
96b5e773-dced-42cb-9971-102328f21be1,view,2025-12-09T23:43:30Z,2026-01-21T01:03:13Z,sess-1248-4,1248,23.186.94.103,/checkout,https://facebook.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""product_view"",""element_id"":""#product-image"",""x"":1565,""y"":883}"
3ee1652c-436f-455a-9b82-56c0c2b1115e,login,2026-01-19T21:22:56Z,2026-01-21T01:03:13Z,sess-1227-8,1227,203.84.67.178,/search?q=headphones,https://google.com/search?q=best+deals,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""login_attempt"",""element_id"":""#login-btn"",""x"":565,""y"":704}"
601a321e-9458-4c43-9a87-1ae0b50ae57d,purchase,2025-11-17T22:27:51Z,2026-01-21T01:03:13Z,sess-4373-8,4373,99.207.245.252,/checkout,,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":170,""y"":315}"
4b810b6c-9b0f-4878-98b3-0fb75454c193,view,2025-12-21T05:57:20Z,2026-01-21T01:03:13Z,sess-1116-4,1116,171.70.103.88,/account/orders,https://mail.google.com,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""banner_view"",""element_id"":""#newsletter-subscribe"",""x"":767,""y"":381}"
6d7fc5ac-7c71-45be-9147-7295a67ce6ae,view,2025-11-10T11:32:35Z,2026-01-21T01:03:13Z,sess-1300-1,1300,19.191.214.118,/,https://t.me/channel,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""page_load"",""element_id"":""#search-input"",""x"":747,""y"":1064}"
9289eb24-2adb-42ac-ba4a-d40c63b34aad,view,2025-10-28T18:16:46Z,2026-01-21T01:03:13Z,sess-3610-9,3610,142.53.6.237,/search?q=laptop,https://t.me/channel,mobile,"Mozilla/5.0 (Linux; Android 14; 2312DRA50G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""page_load"",""element_id"":""#nav-home"",""x"":1177,""y"":904}"
b56c9f21-68e7-4b41-b02d-8cb0b70bbb46,click,2025-10-15T08:44:06Z,2026-01-21T01:03:13Z,sess-3887-10,3887,216.119.141.217,/checkout,https://google.com/search?q=products,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""add_to_cart"",""element_id"":""#checkout-btn"",""x"":696,""y"":973}"
d0a46b4f-f1e5-4ed1-97be-b9a314256c37,view,2025-12-18T09:11:17Z,2026-01-21T01:03:13Z,sess-2270-7,2270,245.131.71.143,/about,https://instagram.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_3) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,,,"{""event_title"":""page_load"",""element_id"":""#nav-account"",""x"":656,""y"":305}"
2581f896-55a9-451d-acf9-7e887fcbcc45,click,2025-11-28T13:14:35Z,2026-01-21T01:03:13Z,sess-4264-8,4264,19.197.25.29,/help,https://instagram.com,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""add_to_cart"",""element_id"":""#newsletter-subscribe"",""x"":1733,""y"":437}"
49152a82-d3e0-4e56-a29a-f0537cae86a1,click,2025-11-08T10:42:01Z,2026-01-21T01:03:13Z,sess-4703-6,4703,128.11.254.8,/,https://vk.com,desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""add_to_cart"",""element_id"":""#filter-apply"",""x"":1026,""y"":208}"
76226e49-4895-43a3-9a48-3534bf7ea7d5,view,2025-12-04T11:53:01Z,2026-01-21T01:03:13Z,sess-4471-9,4471,22.103.199.244,/catalog?category=electronics,https://t.me/channel,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.62 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""page_load"",""element_id"":""#nav-account"",""x"":990,""y"":305}"
77dae53d-7392-4c9b-b798-a9fd23aaf975,click,2025-12-08T10:42:46Z,2026-01-21T01:03:13Z,sess-4672-8,4672,56.183.120.15,/catalog?category=home,https://mail.google.com,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""button_click"",""element_id"":""#signup-btn"",""x"":489,""y"":1048}"
5fa4d0b5-3630-4b86-94a0-ac4a66261f34,signup,2025-12-24T19:03:53Z,2026-01-21T01:03:13Z,sess-4102-9,4102,199.143.173.230,/product/2,https://youtube.com/watch?v=abc123,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1447,""y"":989}"
c28d02cb-b695-42a9-a7c7-b75f66f971c8,signup,2025-11-29T12:58:13Z,2026-01-21T01:03:13Z,sess-4790-6,4790,93.203.110.222,/contact,https://google.com/search?q=best+deals,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":980,""y"":600}"
b0f262fb-337f-42ac-8027-9d15a9f046c4,view,2025-12-03T04:50:05Z,2026-01-21T01:03:13Z,sess-2043-7,2043,222.72.116.74,/,https://vk.com,mobile,"Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""banner_view"",""element_id"":""#search-btn"",""x"":1547,""y"":50}"
903d8094-d8ac-4e46-b365-399dcddb95a6,login,2025-12-24T05:38:04Z,2026-01-21T01:03:13Z,sess-3466-3,3466,85.236.184.191,/account/settings,https://youtube.com/watch?v=abc123,mobile,"Mozilla/5.0 (Linux; Android 13; Redmi Note 12 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""login_attempt"",""element_id"":""#login-btn"",""x"":117,""y"":772}"
41dea17c-fbcc-4a6d-b68c-4a187a4835c9,click,2025-12-23T23:36:51Z,2026-01-21T01:03:13Z,sess-4956-3,4956,235.82.165.133,/product/999,https://t.me/channel,tablet,"Mozilla/5.0 (Linux; Android 14; SM-X910) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Safari/537.36",,,,"{""event_title"":""promo_click"",""element_id"":""#nav-home"",""x"":234,""y"":333}"
d6f68649-0c76-4369-950b-072ab22420a3,signup,2025-12-24T18:51:32Z,2026-01-21T01:03:13Z,sess-1589-9,1589,180.73.126.30,/account,https://yandex.ru/search/?text=shop,desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1763,""y"":742}"
824b6819-b811-45cd-a61f-4e1b9e223359,click,2026-01-15T13:12:04Z,2026-01-21T01:03:13Z,sess-3141-5,3141,239.99.31.233,/home,https://youtube.com/watch?v=abc123,mobile,"Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""promo_click"",""element_id"":""#featured-item"",""x"":701,""y"":340}"
dfd03473-ede7-4308-b349-49f650cb2964,purchase,2026-01-01T12:13:55Z,2026-01-21T01:03:13Z,sess-3746-10,3746,155.123.202.53,/about,https://twitter.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.62 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":1027,""y"":82}"
372cc3ea-13ce-45a2-8679-b3c7fb274da8,purchase,2025-11-25T23:33:19Z,2026-01-21T01:03:13Z,sess-4440-1,4440,228.231.142.244,/product/100,https://vk.com,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":992,""y"":395}"
f97e7253-61f1-4901-9add-3e2d3771d4fe,signup,2026-01-11T18:04:13Z,2026-01-21T01:03:13Z,sess-1286-4,1286,251.160.111.160,/account,https://yandex.ru/search/?text=shop,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1696,""y"":186}"
6c84df31-e80f-4096-b04a-95d03ea7621c,click,2025-10-29T17:05:21Z,2026-01-21T01:03:13Z,sess-4809-5,4809,114.137.202.249,/home,https://news.ycombinator.com,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""button_click"",""element_id"":""#newsletter-subscribe"",""x"":1473,""y"":926}"
ef29289f-515f-43c2-9565-2e9aea12152d,view,2025-12-29T22:28:29Z,2026-01-21T01:03:13Z,sess-2632-1,2632,41.96.216.94,/checkout/payment,https://t.me/channel,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""product_view"",""element_id"":""#banner-promo"",""x"":258,""y"":505}"
6865861c-9604-497d-b51d-0341e7eae22e,view,2025-11-05T20:34:37Z,2026-01-21T01:03:13Z,sess-4912-4,4912,205.107.27.108,/cart,https://facebook.com,mobile,"Mozilla/5.0 (Linux; Android 13; SM-A546B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#nav-account"",""x"":102,""y"":510}"
40a3c86a-9442-4365-b876-15738796ec4e,logout,2025-12-14T23:17:34Z,2026-01-21T01:03:13Z,sess-1739-3,1739,191.127.213.209,/about,https://twitter.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":890,""y"":358}"
02e73465-a446-4858-a4ad-cc028151a8d7,view,2026-01-05T02:19:21Z,2026-01-21T01:03:13Z,sess-2795-2,2795,194.38.133.143,/catalog?category=home,https://mail.google.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.62 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""product_view"",""element_id"":""#buy-now"",""x"":922,""y"":669}"
2b017aa3-bb83-4a35-8963-9c79b188f8bc,view,2025-12-09T17:10:02Z,2026-01-21T01:03:13Z,sess-4729-10,4729,174.55.74.249,/account/orders,https://mail.google.com,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""page_load"",""element_id"":""#search-btn"",""x"":49,""y"":151}"
b34f3914-21b4-4e78-9308-1033faf39135,signup,2025-12-05T14:51:28Z,2026-01-21T01:03:13Z,sess-4421-6,4421,115.192.178.252,/checkout/payment,https://twitter.com,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":539,""y"":49}"
79f4a044-be80-4a43-aa53-cd33d9ab59b6,view,2025-12-08T13:15:04Z,2026-01-21T01:03:13Z,sess-1039-7,1039,36.220.4.82,/help,https://youtube.com/watch?v=abc123,desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",,,,"{""event_title"":""banner_view"",""element_id"":""#login-btn"",""x"":1384,""y"":867}"
e2921c2c-4995-40ec-8bd8-aecf10ad9df3,click,2025-12-19T17:41:25Z,2026-01-21T01:03:13Z,sess-3160-3,3160,29.218.184.20,/product/2,https://yandex.ru/search/?text=shop,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""navigation"",""element_id"":""#nav-cart"",""x"":1054,""y"":114}"
4ba38a2a-2c78-47de-b1ed-024dcb494c41,login,2025-12-26T20:00:57Z,2026-01-21T01:03:13Z,sess-3380-1,3380,247.190.14.245,/faq,https://vk.com,tablet,"Mozilla/5.0 (iPad; CPU OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""login_attempt"",""element_id"":""#login-btn"",""x"":768,""y"":1034}"
09f39a2e-fa3e-449b-ac25-4419c8a5731f,view,2026-01-12T19:06:29Z,2026-01-21T01:03:13Z,sess-1620-10,1620,202.209.35.218,/checkout/confirm,https://youtube.com/watch?v=abc123,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""product_view"",""element_id"":""#product-details"",""x"":1853,""y"":784}"
e45de9b3-b788-4ec2-8e1e-29bb793adda2,signup,2025-11-25T16:42:04Z,2026-01-21T01:03:13Z,sess-1933-9,1933,78.220.226.24,/account/settings,https://google.com/search?q=best+deals,mobile,"Mozilla/5.0 (Linux; Android 13; Redmi Note 12 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":1797,""y"":126}"
13cec180-7818-4fcf-bb27-63a978495556,view,2026-01-06T21:53:15Z,2026-01-21T01:03:13Z,sess-1845-5,1845,79.131.44.12,/about,https://t.me/channel,mobile,"Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#nav-cart"",""x"":900,""y"":476}"
af6844cd-2aca-4145-907b-2de09cc6cf0f,signup,2025-12-01T07:20:31Z,2026-01-21T01:03:13Z,sess-3630-10,3630,125.164.54.149,/search?q=laptop,https://google.com/search?q=best+deals,mobile,"Mozilla/5.0 (Linux; Android 13; SM-A546B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.6167.178 Mobile Safari/537.36",,,,"{""event_title"":""signup_attempt"",""element_id"":""#signup-btn"",""x"":58,""y"":347}"
436ae7cd-9684-4d6e-9d76-0a6d412dbd7f,view,2025-11-12T07:28:57Z,2026-01-21T01:03:13Z,sess-4173-4,4173,220.76.97.129,/catalog?category=clothing,https://vk.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#nav-home"",""x"":1074,""y"":785}"
34d8ff8c-4ebc-4d0a-815a-8ca65f3a7c3e,view,2025-11-28T19:46:01Z,2026-01-21T01:03:13Z,sess-4304-2,4304,113.247.129.238,/search?q=headphones,https://twitter.com,mobile,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""page_load"",""element_id"":""#newsletter-subscribe"",""x"":1583,""y"":398}"
cb94abd6-348b-42c5-b60c-ccaffef917aa,view,2025-10-23T08:14:08Z,2026-01-21T01:03:13Z,sess-3877-8,3877,50.251.207.16,/search?q=headphones,https://google.com/search?q=products,mobile,"Mozilla/5.0 (Linux; Android 14; 2312DRA50G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""product_view"",""element_id"":""#product-image"",""x"":1232,""y"":244}"
37597ec6-5cf3-4244-a987-766018f7bdb7,logout,2025-12-25T17:24:15Z,2026-01-21T01:03:13Z,sess-2745-10,2745,20.41.118.80,/product/2,https://mail.google.com,mobile,"Mozilla/5.0 (Linux; Android 14; Pixel 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":1598,""y"":413}"
864796c3-7e46-4fc2-b728-5ac8a7bdf0c0,purchase,2025-11-15T16:33:21Z,2026-01-21T01:03:13Z,sess-4653-4,4653,100.121.224.129,/product/999,https://instagram.com,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":1678,""y"":1020}"
8b5abad6-51f4-44cc-b154-cfe6abd22153,view,2025-12-08T22:58:11Z,2026-01-21T01:03:13Z,sess-1748-7,1748,229.249.117.35,/,https://instagram.com,desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""page_load"",""element_id"":""#submit-button"",""x"":474,""y"":427}"
15e584da-ca73-423c-b5cc-858f0c54e6d2,purchase,2025-12-20T20:43:25Z,2026-01-21T01:03:13Z,sess-3137-9,3137,153.94.208.196,/catalog?category=home,https://news.ycombinator.com,tablet,"Mozilla/5.0 (Linux; Android 14; 23043RP34G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Safari/537.36",,,,"{""event_title"":""checkout_complete"",""element_id"":""#checkout-btn"",""x"":1743,""y"":77}"
7c7e8398-974e-4055-acad-cf124d31317f,logout,2026-01-04T09:40:47Z,2026-01-21T01:03:13Z,sess-4096-2,4096,211.26.192.62,/contact,https://mail.google.com,desktop,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",,,,"{""event_title"":""logout"",""element_id"":""#logout-btn"",""x"":238,""y"":175}"
a1b8c820-0b74-4407-b7ba-7b0a3b1eed35,click,2025-11-27T02:53:20Z,2026-01-21T01:03:13Z,sess-2460-9,2460,69.181.153.36,/product/100,https://yandex.ru/search/?text=shop,desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:123.0) Gecko/20100101 Firefox/123.0,,,,"{""event_title"":""add_to_cart"",""element_id"":""#search-btn"",""x"":769,""y"":829}"
68bf46e4-9790-4fb7-b1d0-600271571fe8,click,2025-12-12T15:03:49Z,2026-01-21T01:03:13Z,sess-2769-9,2769,193.189.10.226,/home,https://google.com/search?q=best+deals,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""button_click"",""element_id"":""#filter-apply"",""x"":1685,""y"":919}"
ed76345b-1e22-47b0-a042-3613730ff99d,click,2025-11-22T11:35:23Z,2026-01-21T01:03:13Z,sess-1876-7,1876,36.181.105.217,/product/256,https://facebook.com,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/122.0.6261.62 Mobile/15E148 Safari/604.1",,,,"{""event_title"":""navigation"",""element_id"":""#nav-catalog"",""x"":1848,""y"":611}"
422e8191-a866-4042-9fd6-6f2f83aadedb,view,2025-10-30T15:13:40Z,2026-01-21T01:03:13Z,sess-1730-7,1730,38.102.81.35,/account/orders,https://twitter.com,mobile,"Mozilla/5.0 (Linux; Android 14; SM-S928B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.6261.64 Mobile Safari/537.36",,,,"{""event_title"":""page_load"",""element_id"":""#buy-now"",""x"":1354,""y"":434}"
bf71eab7-9dbb-43fd-8e16-cfce27a38214,view,2025-11-10T18:39:18Z,2026-01-21T01:03:13Z,sess-3241-5,3241,144.69.135.167,/search?q=laptop,https://yandex.ru/search/?text=shop,desktop,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",,,,"{""event_title"":""banner_view"",""element_id"":""#filter-apply"",""x"":1847,""y"":389}"
